PurchaseOrderID,MaterialID,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,UnitCost,TotalCost,Status
PO001323,M31,S06,Malwa Carton & Print,2022-02-14,2022-02-23,2022-02-23,8210,1.2,9852.0,Delivered On Time
PO001324,M31,S06,Malwa Carton & Print,2022-03-14,2022-03-23,2022-03-23,8610,1.2,10332.0,Delivered On Time
PO001325,M31,S06,Malwa Carton & Print,2022-04-11,2022-04-20,2022-04-20,8750,1.2,10500.0,Delivered On Time
PO001326,M31,S06,Malwa Carton & Print,2022-05-02,2022-05-11,2022-05-11,8550,1.2,10260.0,Delivered On Time
PO001327,M31,S06,Malwa Carton & Print,2022-05-23,2022-06-01,2022-06-01,8880,1.2,10656.0,Delivered On Time
PO001328,M31,S06,Malwa Carton & Print,2022-06-13,2022-06-22,2022-06-22,8860,1.2,10632.0,Delivered On Time
PO001329,M31,S06,Malwa Carton & Print,2022-07-04,2022-07-13,2022-07-13,9150,1.2,10980.0,Delivered On Time
PO001330,M31,S06,Malwa Carton & Print,2022-07-25,2022-08-03,2022-08-03,9250,1.2,11100.0,Delivered On Time
PO001331,M31,S06,Malwa Carton & Print,2022-08-15,2022-08-24,2022-08-24,10140,1.2,12168.0,Delivered On Time
PO001332,M31,S06,Malwa Carton & Print,2022-09-05,2022-09-14,2022-09-14,10950,1.2,13140.0,Delivered On Time
PO001333,M31,S06,Malwa Carton & Print,2022-09-19,2022-09-28,2022-09-28,7560,1.2,9072.0,Delivered On Time
PO001334,M31,S06,Malwa Carton & Print,2022-10-03,2022-10-12,2022-10-12,7690,1.2,9228.0,Delivered On Time
PO001335,M31,S06,Malwa Carton & Print,2022-10-17,2022-10-26,2022-10-26,8060,1.2,9672.0,Delivered On Time
PO001336,M31,S06,Malwa Carton & Print,2022-10-31,2022-11-09,2022-11-09,8420,1.2,10104.0,Delivered On Time
PO001337,M31,S06,Malwa Carton & Print,2022-11-14,2022-11-23,2022-11-23,8240,1.2,9888.0,Delivered On Time
PO001338,M31,S06,Malwa Carton & Print,2022-11-28,2022-12-07,2022-12-07,7400,1.2,8880.0,Delivered On Time
PO001339,M31,S06,Malwa Carton & Print,2022-12-12,2022-12-21,2022-12-21,8460,1.2,10152.0,Delivered On Time
PO001340,M31,S06,Malwa Carton & Print,2022-12-26,2023-01-04,2023-01-04,8150,1.2,9780.0,Delivered On Time
PO001341,M31,S06,Malwa Carton & Print,2023-01-09,2023-01-18,2023-01-18,8580,1.2,10296.0,Delivered On Time
PO001342,M31,S06,Malwa Carton & Print,2023-01-30,2023-02-08,2023-02-08,7690,1.2,9228.0,Delivered On Time
PO001343,M31,S06,Malwa Carton & Print,2023-02-20,2023-03-01,2023-03-01,7900,1.2,9480.0,Delivered On Time
PO001344,M31,S06,Malwa Carton & Print,2023-03-13,2023-03-22,2023-03-22,7830,1.2,9396.0,Delivered On Time
PO001345,M31,S06,Malwa Carton & Print,2023-04-03,2023-04-12,2023-04-12,7760,1.2,9312.0,Delivered On Time
PO001346,M31,S06,Malwa Carton & Print,2023-04-24,2023-05-03,2023-05-03,8870,1.2,10644.0,Delivered On Time
PO001347,M31,S06,Malwa Carton & Print,2023-05-15,2023-05-24,2023-05-24,9580,1.2,11496.0,Delivered On Time
PO001348,M31,S06,Malwa Carton & Print,2023-06-05,2023-06-14,2023-06-14,10660,1.2,12792.0,Delivered On Time
PO001349,M31,S06,Malwa Carton & Print,2023-06-26,2023-07-05,2023-07-05,10780,1.2,12936.0,Delivered On Time
PO001350,M31,S06,Malwa Carton & Print,2023-07-17,2023-07-26,2023-07-26,10550,1.2,12660.0,Delivered On Time
PO001351,M31,S06,Malwa Carton & Print,2023-08-07,2023-08-16,2023-08-16,10590,1.2,12708.0,Delivered On Time
PO001352,M31,S06,Malwa Carton & Print,2023-08-28,2023-09-06,2023-09-06,10680,1.2,12816.0,Delivered On Time
PO001353,M31,S06,Malwa Carton & Print,2023-09-11,2023-09-20,2023-09-20,8710,1.2,10452.0,Delivered On Time
PO001354,M31,S06,Malwa Carton & Print,2023-09-25,2023-10-04,2023-10-04,10810,1.2,12972.0,Delivered On Time
PO001355,M31,S06,Malwa Carton & Print,2023-10-09,2023-10-18,2023-10-18,10480,1.2,12576.0,Delivered On Time
PO001356,M31,S06,Malwa Carton & Print,2023-10-23,2023-11-01,2023-11-01,9950,1.2,11940.0,Delivered On Time
PO001357,M31,S06,Malwa Carton & Print,2023-11-06,2023-11-15,2023-11-15,8870,1.2,10644.0,Delivered On Time
PO001358,M31,S06,Malwa Carton & Print,2023-11-20,2023-11-29,2023-11-29,9540,1.2,11448.0,Delivered On Time
PO001359,M31,S06,Malwa Carton & Print,2023-12-04,2023-12-13,2023-12-13,9590,1.2,11508.0,Delivered On Time
PO001360,M31,S06,Malwa Carton & Print,2023-12-18,2023-12-27,2023-12-27,9770,1.2,11724.0,Delivered On Time
PO001361,M31,S06,Malwa Carton & Print,2024-01-01,2024-01-10,2024-01-10,10130,1.2,12156.0,Delivered On Time
PO001362,M31,S06,Malwa Carton & Print,2024-01-15,2024-01-24,2024-01-24,8660,1.2,10392.0,Delivered On Time
PO001363,M31,S06,Malwa Carton & Print,2024-02-05,2024-02-14,2024-02-14,9500,1.2,11400.0,Delivered On Time
PO001364,M31,S06,Malwa Carton & Print,2024-02-26,2024-03-06,2024-03-06,9320,1.2,11184.0,Delivered On Time
PO001365,M31,S06,Malwa Carton & Print,2024-03-18,2024-03-27,2024-03-27,8670,1.2,10404.0,Delivered On Time
PO001366,M31,S06,Malwa Carton & Print,2024-04-08,2024-04-17,2024-04-17,9560,1.2,11472.0,Delivered On Time
PO001367,M31,S06,Malwa Carton & Print,2024-04-22,2024-05-01,2024-05-01,7680,1.2,9216.0,Delivered On Time
PO001368,M31,S06,Malwa Carton & Print,2024-05-06,2024-05-15,2024-05-15,8390,1.2,10068.0,Delivered On Time
PO001369,M31,S06,Malwa Carton & Print,2024-05-20,2024-05-29,2024-05-29,8580,1.2,10296.0,Delivered On Time
PO001370,M31,S06,Malwa Carton & Print,2024-06-03,2024-06-12,2024-06-12,8730,1.2,10476.0,Delivered On Time
PO001371,M31,S06,Malwa Carton & Print,2024-06-17,2024-06-26,2024-06-26,8090,1.2,9708.0,Delivered On Time
PO001372,M31,S06,Malwa Carton & Print,2024-07-01,2024-07-10,2024-07-10,8750,1.2,10500.0,Delivered On Time
PO001373,M31,S06,Malwa Carton & Print,2024-07-15,2024-07-24,2024-07-31,8800,1.2,10560.0,Delivered Late
PO001374,M31,S06,Malwa Carton & Print,2024-07-29,2024-08-07,2024-08-07,8290,1.2,9948.0,Delivered On Time
PO001375,M31,S06,Malwa Carton & Print,2024-08-12,2024-08-21,2024-08-21,8820,1.2,10584.0,Delivered On Time
PO001376,M31,S06,Malwa Carton & Print,2024-08-26,2024-09-04,2024-09-04,10640,1.2,12768.0,Delivered On Time
PO001377,M31,S06,Malwa Carton & Print,2024-09-09,2024-09-18,2024-09-18,9880,1.2,11856.0,Delivered On Time
PO001378,M31,S06,Malwa Carton & Print,2024-09-23,2024-10-02,2024-10-02,12080,1.2,14496.0,Delivered On Time
PO001379,M31,S06,Malwa Carton & Print,2024-10-07,2024-10-16,2024-10-16,10710,1.2,12852.0,Delivered On Time
PO001380,M31,S06,Malwa Carton & Print,2024-10-21,2024-10-30,2024-10-30,10770,1.2,12924.0,Delivered On Time
PO001381,M31,S06,Malwa Carton & Print,2024-11-04,2024-11-13,2024-11-13,11220,1.2,13464.0,Delivered On Time
PO001382,M31,S06,Malwa Carton & Print,2024-11-25,2024-12-04,2024-12-04,10560,1.2,12672.0,Delivered On Time
PO001383,M31,S06,Malwa Carton & Print,2024-12-09,2024-12-18,2024-12-18,7580,1.2,9096.0,Delivered On Time
PO001384,M32,S07,Sanjeevani Excipients Ltd,2022-01-03,2022-01-17,2022-01-17,50,150.0,7500.0,Delivered On Time
PO001385,M32,S07,Sanjeevani Excipients Ltd,2022-01-31,2022-02-14,2022-02-14,40,150.0,6000.0,Delivered On Time
PO001386,M32,S07,Sanjeevani Excipients Ltd,2022-02-28,2022-03-14,2022-03-21,40,150.0,6000.0,Delivered Late
PO001387,M32,S07,Sanjeevani Excipients Ltd,2022-03-28,2022-04-11,2022-04-11,50,150.0,7500.0,Delivered On Time
PO001388,M32,S07,Sanjeevani Excipients Ltd,2022-04-25,2022-05-09,2022-05-09,50,150.0,7500.0,Delivered On Time
PO001389,M32,S07,Sanjeevani Excipients Ltd,2022-05-23,2022-06-06,2022-06-06,50,150.0,7500.0,Delivered On Time
PO001390,M32,S07,Sanjeevani Excipients Ltd,2022-06-13,2022-06-27,2022-06-27,40,150.0,6000.0,Delivered On Time
PO001391,M32,S07,Sanjeevani Excipients Ltd,2022-07-04,2022-07-18,2022-07-18,40,150.0,6000.0,Delivered On Time
PO001392,M32,S07,Sanjeevani Excipients Ltd,2022-07-25,2022-08-08,2022-08-08,50,150.0,7500.0,Delivered On Time
PO001393,M32,S07,Sanjeevani Excipients Ltd,2022-08-15,2022-08-29,2022-08-29,50,150.0,7500.0,Delivered On Time
PO001394,M32,S07,Sanjeevani Excipients Ltd,2022-09-05,2022-09-19,2022-09-26,50,150.0,7500.0,Delivered Late
PO001395,M32,S07,Sanjeevani Excipients Ltd,2022-09-19,2022-10-03,2022-10-03,40,150.0,6000.0,Delivered On Time
PO001396,M32,S07,Sanjeevani Excipients Ltd,2022-10-10,2022-10-24,2022-10-24,50,150.0,7500.0,Delivered On Time
PO001397,M32,S07,Sanjeevani Excipients Ltd,2022-10-31,2022-11-14,2022-11-14,60,150.0,9000.0,Delivered On Time
PO001398,M32,S07,Sanjeevani Excipients Ltd,2022-11-21,2022-12-05,2022-12-05,50,150.0,7500.0,Delivered On Time
PO001399,M32,S07,Sanjeevani Excipients Ltd,2022-12-05,2022-12-19,2022-12-19,40,150.0,6000.0,Delivered On Time
PO001400,M32,S07,Sanjeevani Excipients Ltd,2022-12-26,2023-01-09,2023-01-09,50,150.0,7500.0,Delivered On Time
PO001401,M32,S07,Sanjeevani Excipients Ltd,2023-01-16,2023-01-30,2023-01-30,50,150.0,7500.0,Delivered On Time
PO001402,M32,S07,Sanjeevani Excipients Ltd,2023-02-13,2023-02-27,2023-02-27,50,150.0,7500.0,Delivered On Time
PO001403,M32,S07,Sanjeevani Excipients Ltd,2023-03-06,2023-03-20,2023-03-20,40,150.0,6000.0,Delivered On Time
PO001404,M32,S07,Sanjeevani Excipients Ltd,2023-03-27,2023-04-10,2023-04-10,40,150.0,6000.0,Delivered On Time
PO001405,M32,S07,Sanjeevani Excipients Ltd,2023-04-17,2023-05-01,2023-05-01,40,150.0,6000.0,Delivered On Time
PO001406,M32,S07,Sanjeevani Excipients Ltd,2023-05-08,2023-05-22,2023-05-22,40,150.0,6000.0,Delivered On Time
PO001407,M32,S07,Sanjeevani Excipients Ltd,2023-05-29,2023-06-12,2023-06-12,40,150.0,6000.0,Delivered On Time
PO001408,M32,S07,Sanjeevani Excipients Ltd,2023-06-19,2023-07-03,2023-07-03,40,150.0,6000.0,Delivered On Time
PO001409,M32,S07,Sanjeevani Excipients Ltd,2023-07-10,2023-07-24,2023-07-24,50,150.0,7500.0,Delivered On Time
PO001410,M32,S07,Sanjeevani Excipients Ltd,2023-07-31,2023-08-14,2023-08-14,40,150.0,6000.0,Delivered On Time
PO001411,M32,S07,Sanjeevani Excipients Ltd,2023-08-21,2023-09-04,2023-09-04,50,150.0,7500.0,Delivered On Time
PO001412,M32,S07,Sanjeevani Excipients Ltd,2023-09-04,2023-09-18,2023-09-18,40,150.0,6000.0,Delivered On Time
PO001413,M32,S07,Sanjeevani Excipients Ltd,2023-09-18,2023-10-02,2023-10-02,40,150.0,6000.0,Delivered On Time
PO001414,M32,S07,Sanjeevani Excipients Ltd,2023-10-02,2023-10-16,2023-10-16,40,150.0,6000.0,Delivered On Time
PO001415,M32,S07,Sanjeevani Excipients Ltd,2023-10-16,2023-10-30,2023-10-30,40,150.0,6000.0,Delivered On Time
PO001416,M32,S07,Sanjeevani Excipients Ltd,2023-11-06,2023-11-20,2023-11-20,60,150.0,9000.0,Delivered On Time
PO001417,M32,S07,Sanjeevani Excipients Ltd,2023-11-27,2023-12-11,2023-12-11,50,150.0,7500.0,Delivered On Time
PO001418,M32,S07,Sanjeevani Excipients Ltd,2023-12-11,2023-12-25,2023-12-25,40,150.0,6000.0,Delivered On Time
PO001419,M32,S07,Sanjeevani Excipients Ltd,2024-01-01,2024-01-15,2024-01-15,60,150.0,9000.0,Delivered On Time
PO001420,M32,S07,Sanjeevani Excipients Ltd,2024-01-22,2024-02-05,2024-02-05,50,150.0,7500.0,Delivered On Time
PO001421,M32,S07,Sanjeevani Excipients Ltd,2024-02-12,2024-02-26,2024-03-04,40,150.0,6000.0,Delivered Late
PO001422,M32,S07,Sanjeevani Excipients Ltd,2024-03-04,2024-03-18,2024-03-18,40,150.0,6000.0,Delivered On Time
PO001423,M32,S07,Sanjeevani Excipients Ltd,2024-03-25,2024-04-08,2024-04-15,50,150.0,7500.0,Delivered Late
PO001424,M32,S07,Sanjeevani Excipients Ltd,2024-04-15,2024-04-29,2024-04-29,40,150.0,6000.0,Delivered On Time
PO001425,M32,S07,Sanjeevani Excipients Ltd,2024-04-29,2024-05-13,2024-05-13,40,150.0,6000.0,Delivered On Time
PO001426,M32,S07,Sanjeevani Excipients Ltd,2024-05-13,2024-05-27,2024-05-27,40,150.0,6000.0,Delivered On Time
PO001427,M32,S07,Sanjeevani Excipients Ltd,2024-06-03,2024-06-17,2024-06-17,50,150.0,7500.0,Delivered On Time
PO001428,M32,S07,Sanjeevani Excipients Ltd,2024-06-24,2024-07-08,2024-07-08,50,150.0,7500.0,Delivered On Time
PO001429,M32,S07,Sanjeevani Excipients Ltd,2024-07-08,2024-07-22,2024-07-22,40,150.0,6000.0,Delivered On Time
PO001430,M32,S07,Sanjeevani Excipients Ltd,2024-07-29,2024-08-12,2024-08-12,50,150.0,7500.0,Delivered On Time
PO001431,M32,S07,Sanjeevani Excipients Ltd,2024-08-12,2024-08-26,2024-08-26,40,150.0,6000.0,Delivered On Time
PO001432,M32,S07,Sanjeevani Excipients Ltd,2024-08-26,2024-09-09,2024-09-09,50,150.0,7500.0,Delivered On Time
PO001433,M32,S07,Sanjeevani Excipients Ltd,2024-09-09,2024-09-23,2024-09-30,50,150.0,7500.0,Delivered Late
PO001434,M32,S07,Sanjeevani Excipients Ltd,2024-09-23,2024-10-07,2024-10-07,50,150.0,7500.0,Delivered On Time
PO001435,M32,S07,Sanjeevani Excipients Ltd,2024-10-07,2024-10-21,2024-10-21,40,150.0,6000.0,Delivered On Time
PO001436,M32,S07,Sanjeevani Excipients Ltd,2024-10-21,2024-11-04,2024-11-04,40,150.0,6000.0,Delivered On Time
PO001437,M32,S07,Sanjeevani Excipients Ltd,2024-11-04,2024-11-18,2024-11-18,40,150.0,6000.0,Delivered On Time
PO001438,M32,S07,Sanjeevani Excipients Ltd,2024-11-25,2024-12-09,2024-12-16,50,150.0,7500.0,Delivered Late
