PO_ID,PO_Date,SupplierID,SupplierName,MaterialID,MaterialName,Category,UnitOfMeasure,OrderQuantity,UnitCost_INR,BaseCost_INR,GST_Rate_Percent,GST_Amount_INR,FreightCost_INR,TotalPOValue_INR,PromisedLeadTimeDays,ExpectedDeliveryDate,ActualDeliveryDate,DelayDays,DeliveryStatus,PaymentTermsDays
PO-2022-0283,2022-12-04,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,7664.0,4.09,31345.76,18,5642.24,1808.62,38796.62,10,2022-12-14,2022-12-13,-1,Early,15
PO-2022-0284,2022-12-04,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,12492.0,1.11,13866.12,18,2495.9,623.06,16985.08,9,2022-12-13,2022-12-13,0,On-Time,15
PO-2022-0285,2022-12-08,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,46.7,1856.87,86715.83,12,10405.9,1533.37,98655.1,14,2022-12-22,2022-12-22,0,On-Time,45
PO-2022-0286,2022-12-11,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,9593.0,5.59,53624.87,18,9652.48,1033.23,64310.58,10,2022-12-21,2022-12-19,-2,Early,15
PO-2022-0287,2022-12-11,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,35.0,416.48,14576.8,12,1749.22,1413.72,17739.74,16,2022-12-27,2022-12-27,0,On-Time,45
PO-2022-0288,2022-12-11,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1243.0,28.2,35052.6,18,6309.47,1931.43,43293.5,8,2022-12-19,2022-12-19,0,On-Time,15
PO-2022-0289,2022-12-14,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,246.7,188.13,46411.67,5,2320.58,2100.65,50832.9,21,2023-01-04,2023-01-04,0,On-Time,30
PO-2022-0290,2022-12-15,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,122.2,107.37,13120.61,18,2361.71,2298.57,17780.89,9,2022-12-24,2022-12-24,0,On-Time,60
PO-2022-0291,2022-12-15,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,12813.0,1.16,14863.08,18,2675.35,600.39,18138.82,6,2022-12-21,2022-12-21,0,On-Time,15
PO-2022-0292,2022-12-15,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,310.9,172.09,53502.78,5,2675.14,2701.26,58879.18,19,2023-01-03,2023-01-03,0,On-Time,30
PO-2022-0293,2022-12-15,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,374.3,222.73,83367.84,5,4168.39,2956.51,90492.74,21,2023-01-05,2023-01-05,0,On-Time,30
PO-2022-0294,2022-12-17,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,205.8,199.8,41118.84,5,2055.94,1829.92,45004.7,19,2023-01-05,2023-01-05,0,On-Time,30
PO-2022-0295,2022-12-17,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,28.6,1073.44,30700.38,12,3684.05,1310.81,35695.24,18,2023-01-04,2023-01-04,0,On-Time,45
PO-2022-0296,2022-12-19,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,7898.0,4.1,32381.8,18,5828.72,1677.48,39888.0,11,2022-12-30,2022-12-30,0,On-Time,15
PO-2022-0297,2022-12-20,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,44.5,247.12,10996.84,18,1979.43,1397.21,14373.48,12,2023-01-01,2023-01-01,0,On-Time,60
PO-2022-0298,2022-12-21,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,62.4,1168.07,72887.57,12,8746.51,2474.81,84108.89,15,2023-01-05,2023-01-05,0,On-Time,45
PO-2022-0299,2022-12-22,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,19.0,692.7,13161.3,12,1579.36,1154.41,15895.07,16,2023-01-07,2023-01-07,0,On-Time,45
PO-2022-0300,2022-12-23,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8489.0,5.45,46265.05,18,8327.71,994.65,55587.41,8,2022-12-31,2022-12-31,0,On-Time,15
PO-2022-0301,2022-12-26,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,35.0,962.76,33696.6,12,4043.59,1937.95,39678.14,20,2023-01-15,2023-01-15,0,On-Time,45
PO-2022-0302,2022-12-27,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1276.0,28.25,36047.0,18,6488.46,2234.94,44770.4,7,2023-01-03,2023-01-03,0,On-Time,15
PO-2022-0303,2022-12-27,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,12790.0,1.18,15092.2,18,2716.6,601.88,18410.68,7,2023-01-03,2023-01-05,2,Delayed,15
PO-2022-0304,2022-12-27,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,170.4,138.25,23557.8,18,4240.4,2607.56,30405.76,12,2023-01-08,2023-01-08,0,On-Time,60
PO-2022-0305,2022-12-29,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,43.9,1910.23,83859.1,12,10063.09,1403.15,95325.34,13,2023-01-11,2023-01-11,0,On-Time,45
PO-2022-0306,2022-12-30,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,32.0,1160.56,37137.92,12,4456.55,2101.87,43696.34,21,2023-01-20,2023-01-20,0,On-Time,45
PO-2022-0307,2022-12-31,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,8466.0,3.99,33779.34,18,6080.28,2003.09,41862.71,8,2023-01-08,2023-01-08,0,On-Time,15
PO-2023-0001,2023-01-01,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,303.3,187.42,56844.49,5,2842.22,2662.2,62348.91,16,2023-01-17,2023-01-17,0,On-Time,30
PO-2023-0002,2023-01-03,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,342.4,240.41,82316.38,5,4115.82,2827.01,89259.21,19,2023-01-22,2023-01-22,0,On-Time,30
PO-2023-0003,2023-01-03,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,40.0,448.07,17922.8,12,2150.74,1402.73,21476.27,14,2023-01-17,2023-01-17,0,On-Time,45
PO-2023-0004,2023-01-03,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,229.7,198.68,45636.8,5,2281.84,1989.04,49907.68,19,2023-01-22,2023-01-22,0,On-Time,30
PO-2023-0005,2023-01-03,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,9673.0,5.88,56877.24,18,10237.9,1090.55,68205.69,7,2023-01-10,2023-01-10,0,On-Time,15
PO-2023-0006,2023-01-08,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,220.9,220.63,48737.17,5,2436.86,2165.89,53339.92,20,2023-01-28,2023-01-28,0,On-Time,30
PO-2023-0007,2023-01-08,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,13210.0,1.21,15984.1,18,2877.14,602.53,19463.77,8,2023-01-16,2023-01-16,0,On-Time,15
PO-2023-0008,2023-01-09,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,124.2,112.6,13984.92,18,2517.29,2394.49,18896.7,10,2023-01-19,2023-01-19,0,On-Time,60
PO-2023-0009,2023-01-11,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1407.0,30.17,42449.19,18,7640.85,2213.1,52303.14,8,2023-01-19,2023-01-19,0,On-Time,15
PO-2023-0010,2023-01-12,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,26.7,1078.9,28806.63,12,3456.8,1366.23,33629.66,18,2023-01-30,2023-01-30,0,On-Time,45
PO-2023-0011,2023-01-12,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,8485.0,4.04,34279.4,18,6170.29,1711.51,42161.2,9,2023-01-21,2023-01-21,0,On-Time,15
PO-2023-0012,2023-01-13,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,16.0,740.96,11855.36,12,1422.64,1115.97,14393.97,17,2023-01-30,2023-01-30,0,On-Time,45
PO-2023-0013,2023-01-15,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8539.0,5.85,49953.15,18,8991.57,993.01,59937.73,8,2023-01-23,2023-01-23,0,On-Time,15
PO-2023-0014,2023-01-15,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,47.7,256.58,12238.87,18,2203.0,1421.27,15863.14,12,2023-01-27,2023-01-27,0,On-Time,60
PO-2023-0015,2023-01-16,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,56.7,1333.21,75593.01,12,9071.16,2428.13,87092.3,13,2023-01-29,2023-01-27,-2,Early,45
PO-2023-0016,2023-01-18,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,354.4,191.15,67743.56,5,3387.18,2973.34,74104.08,19,2023-02-06,2023-02-06,0,On-Time,30
PO-2023-0017,2023-01-19,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,44.2,1918.32,84789.74,12,10174.77,1450.27,96414.78,15,2023-02-03,2023-02-03,0,On-Time,45
PO-2023-0018,2023-01-19,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,169.3,152.82,25872.43,18,4657.04,2542.06,33071.53,12,2023-01-31,2023-01-31,0,On-Time,60
PO-2023-0019,2023-01-20,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,34.5,1031.38,35582.61,12,4269.91,2203.12,42055.64,20,2023-02-09,2023-02-08,-1,Early,45
PO-2023-0020,2023-01-20,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,233.4,206.66,48234.44,5,2411.72,2058.86,52705.02,22,2023-02-11,2023-02-11,0,On-Time,30
PO-2023-0021,2023-01-21,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11900.0,1.18,14042.0,18,2527.56,584.38,17153.94,8,2023-01-29,2023-01-29,0,On-Time,15
PO-2023-0022,2023-01-23,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,375.9,250.96,94335.86,5,4716.79,3064.09,102116.74,21,2023-02-13,2023-02-13,0,On-Time,30
PO-2023-0023,2023-01-24,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,38.0,443.57,16855.66,12,2022.68,1339.44,20217.78,15,2023-02-08,2023-02-08,0,On-Time,45
PO-2023-0024,2023-01-24,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,8663.0,4.35,37684.05,18,6783.13,1799.32,46266.5,8,2023-02-01,2023-02-01,0,On-Time,15
PO-2023-0025,2023-01-27,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1451.0,29.1,42224.1,18,7600.34,2151.31,51975.75,10,2023-02-06,2023-02-06,0,On-Time,15
PO-2023-0026,2023-01-27,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,9399.0,5.48,51506.52,18,9271.17,1082.82,61860.51,7,2023-02-03,2023-02-03,0,On-Time,15
PO-2023-0027,2023-01-28,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,206.8,214.39,44335.85,5,2216.79,2086.11,48638.75,21,2023-02-18,2023-02-18,0,On-Time,30
PO-2023-0028,2023-01-29,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,30.6,1142.91,34973.05,12,4196.77,1833.49,41003.31,21,2023-02-19,2023-02-19,0,On-Time,45
PO-2023-0029,2023-01-29,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,125.2,112.2,14047.44,18,2528.54,2186.45,18762.43,10,2023-02-08,2023-02-08,0,On-Time,60
PO-2023-0030,2023-02-02,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11081.0,1.2,13297.2,18,2393.5,538.64,16229.34,9,2023-02-11,2023-02-11,0,On-Time,15
PO-2023-0031,2023-02-04,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,25.5,1143.48,29158.74,12,3499.05,1336.17,33993.96,17,2023-02-21,2023-02-21,0,On-Time,45
PO-2023-0032,2023-02-04,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,346.4,192.85,66803.24,5,3340.16,2652.22,72795.62,17,2023-02-21,2023-02-21,0,On-Time,30
PO-2023-0033,2023-02-06,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,17.0,713.59,12131.03,12,1455.72,1185.18,14771.93,17,2023-02-23,2023-02-23,0,On-Time,45
PO-2023-0034,2023-02-06,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,59.6,1291.66,76982.94,12,9237.95,2445.16,88666.05,16,2023-02-22,2023-02-22,0,On-Time,45
PO-2023-0035,2023-02-06,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,8573.0,4.17,35749.41,18,6434.89,1882.77,44067.07,10,2023-02-16,2023-02-16,0,On-Time,15
PO-2023-0036,2023-02-08,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8313.0,5.73,47633.49,18,8574.03,934.84,57142.36,6,2023-02-14,2023-02-13,-1,Early,15
PO-2023-0037,2023-02-08,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,204.8,210.45,43100.16,5,2155.01,2022.9,47278.07,23,2023-03-03,2023-03-02,-1,Early,30
PO-2023-0038,2023-02-11,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1468.0,29.85,43819.8,18,7887.56,2458.69,54166.05,9,2023-02-20,2023-02-20,0,On-Time,15
PO-2023-0039,2023-02-11,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,36.3,1093.42,39691.15,12,4762.94,2023.13,46477.22,20,2023-03-03,2023-03-03,0,On-Time,45
PO-2023-0040,2023-02-11,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,172.2,149.69,25776.62,18,4639.79,2611.58,33027.99,13,2023-02-24,2023-02-24,0,On-Time,60
PO-2023-0041,2023-02-12,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,37.0,420.19,15547.03,12,1865.64,1268.9,18681.57,13,2023-02-25,2023-02-25,0,On-Time,45
PO-2023-0042,2023-02-12,SUP002,Vindhya Botanicals,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,368.7,251.11,92584.26,5,4629.21,3038.55,100252.02,19,2023-03-03,2023-03-03,0,On-Time,30
PO-2023-0043,2023-02-12,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,44.1,1946.13,85824.33,12,10298.92,1425.86,97549.11,12,2023-02-24,2023-02-24,0,On-Time,45
PO-2023-0044,2023-02-14,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,11865.0,1.25,14831.25,18,2669.62,529.14,18030.01,6,2023-02-20,2023-02-20,0,On-Time,15
PO-2023-0045,2023-02-14,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,42.4,260.86,11060.46,18,1990.88,1534.78,14586.12,13,2023-02-27,2023-02-27,0,On-Time,60
PO-2023-0046,2023-02-19,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,237.3,207.91,49337.04,5,2466.85,2019.91,53823.8,19,2023-03-10,2023-03-10,0,On-Time,30
PO-2023-0047,2023-02-19,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,9535.0,5.83,55589.05,18,10006.03,976.1,66571.18,7,2023-02-26,2023-02-26,0,On-Time,15
PO-2023-0048,2023-02-19,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,8307.0,4.11,34141.77,18,6145.52,1904.47,42191.76,9,2023-02-28,2023-02-28,0,On-Time,15
PO-2023-0049,2023-02-22,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,148.2,113.04,16752.53,18,3015.46,2529.86,22297.85,10,2023-03-04,2023-03-04,0,On-Time,60
PO-2023-0050,2023-02-23,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,350.8,195.16,68462.13,5,3423.11,3001.23,74886.47,16,2023-03-11,2023-03-11,0,On-Time,30
PO-2023-0051,2023-02-23,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,28.3,1225.61,34684.76,12,4162.17,1858.34,40705.27,22,2023-03-17,2023-03-29,12,Delayed,45
PO-2023-0052,2023-02-25,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,238.9,194.51,46468.44,5,2323.42,2079.09,50870.95,22,2023-03-19,2023-03-19,0,On-Time,30
PO-2023-0053,2023-02-26,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1287.0,30.77,39600.99,18,7128.18,2021.87,48751.04,9,2023-03-07,2023-03-07,0,On-Time,15
PO-2023-0054,2023-02-27,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,12422.0,1.23,15279.06,18,2750.23,550.07,18579.36,9,2023-03-08,2023-03-08,0,On-Time,15
PO-2023-0055,2023-02-28,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,18.0,725.14,13052.52,12,1566.3,1123.35,15742.17,18,2023-03-18,2023-03-24,6,Delayed,45
PO-2023-0056,2023-03-01,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,22.8,1074.24,24492.67,12,2939.12,1189.74,28621.53,19,2023-03-20,2023-03-20,0,On-Time,45
PO-2023-0057,2023-03-02,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7977.0,5.6,44671.2,18,8040.82,927.4,53639.42,9,2023-03-11,2023-03-11,0,On-Time,15
PO-2023-0058,2023-03-03,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,45.4,1244.09,56481.69,12,6777.8,2234.87,65494.36,19,2023-03-22,2023-03-31,9,Delayed,45
PO-2023-0059,2023-03-03,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,311.1,239.26,74433.79,5,3721.69,2651.62,80807.1,23,2023-03-26,2023-03-26,0,On-Time,30
PO-2023-0060,2023-03-03,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,7491.0,4.12,30862.92,18,5555.33,1602.55,38020.8,9,2023-03-12,2023-03-13,1,Delayed,15
PO-2023-0061,2023-03-04,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,160.6,147.27,23651.56,18,4257.28,2748.72,30657.56,12,2023-03-16,2023-03-16,0,On-Time,60
PO-2023-0062,2023-03-07,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,31.0,420.01,13020.31,12,1562.44,1299.59,15882.34,13,2023-03-20,2023-03-22,2,Delayed,45
PO-2023-0063,2023-03-09,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,40.6,1949.95,79167.97,12,9500.16,1379.14,90047.27,19,2023-03-28,2023-03-30,2,Delayed,45
PO-2023-0064,2023-03-09,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,26.3,1062.44,27942.17,12,3353.06,2047.91,33343.14,18,2023-03-27,2023-03-27,0,On-Time,45
PO-2023-0065,2023-03-10,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1029.0,29.9,30767.1,18,5538.08,1742.38,38047.56,6,2023-03-16,2023-03-16,0,On-Time,15
PO-2023-0066,2023-03-11,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,203.2,221.52,45012.86,5,2250.64,1923.11,49186.61,25,2023-04-05,2023-04-05,0,On-Time,30
PO-2023-0067,2023-03-12,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,271.2,184.84,50128.61,5,2506.43,2487.86,55122.9,22,2023-04-03,2023-04-03,0,On-Time,30
PO-2023-0068,2023-03-13,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9904.0,1.2,11884.8,18,2139.26,492.36,14516.42,6,2023-03-19,2023-03-19,0,On-Time,15
PO-2023-0069,2023-03-15,SUP005,Chemico Excipients Ltd,RM011,Magnesium Stearate,Excipients,kg,36.2,248.06,8979.77,18,1616.36,1456.35,12052.48,14,2023-03-29,2023-03-29,0,On-Time,60
PO-2023-0070,2023-03-15,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,8266.0,5.59,46206.94,18,8317.25,973.83,55498.02,9,2023-03-24,2023-03-24,0,On-Time,15
PO-2023-0071,2023-03-17,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,181.4,210.06,38104.88,5,1905.24,1769.51,41779.63,26,2023-04-12,2023-04-12,0,On-Time,30
PO-2023-0072,2023-03-18,SUP005,Chemico Excipients Ltd,RM012,Maize Starch,Excipients,kg,106.4,114.28,12159.39,18,2188.69,2201.43,16549.51,10,2023-03-28,2023-04-02,5,Delayed,60
PO-2023-0073,2023-03-19,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,7073.0,4.28,30272.44,18,5449.04,1662.0,37383.48,9,2023-03-28,2023-03-28,0,On-Time,15
PO-2023-0074,2023-03-20,SUP006,Capsico Gelatin & Capsules,RM014,"Veg HPMC Capsules (Size 0, '000s)",Capsules,'000 units,16.0,715.09,11441.44,12,1372.97,1187.44,14001.85,15,2023-04-04,2023-04-04,0,On-Time,45
PO-2023-0075,2023-03-22,SUP003,Himalayan Herb Extracts,RM006,Brahmi Extract,Herbal Extracts,kg,24.2,1178.3,28514.86,12,3421.78,1815.82,33752.46,22,2023-04-13,2023-04-13,0,On-Time,45
PO-2023-0076,2023-03-22,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,321.9,242.56,78080.06,5,3904.0,2791.13,84775.19,27,2023-04-18,2023-04-18,0,On-Time,30
PO-2023-0077,2023-03-28,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,7524.0,5.67,42661.08,18,7678.99,936.23,51276.3,9,2023-04-06,2023-04-06,0,On-Time,15
PO-2023-0078,2023-03-28,SUP004,Girnar Ayur Ingredients,RM007,Shatavari Extract,Herbal Extracts,kg,24.1,1117.2,26924.52,12,3230.94,1335.27,31490.73,17,2023-04-14,2023-04-14,0,On-Time,45
PO-2023-0079,2023-03-29,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9221.0,1.23,11341.83,18,2041.53,539.88,13923.24,7,2023-04-05,2023-04-05,0,On-Time,15
PO-2023-0080,2023-03-30,SUP001,Madhya Herbs Pvt Ltd,RM002,Tulsi Leaves (Dried),Raw Herbs,kg,260.6,195.31,50897.79,5,2544.89,2418.4,55861.08,23,2023-04-22,2023-04-20,-2,Early,30
PO-2023-0081,2023-03-30,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,1200.0,30.0,36000.0,18,6480.0,1854.68,44334.68,7,2023-04-06,2023-04-06,0,On-Time,15
PO-2023-0082,2023-03-30,SUP005,Chemico Excipients Ltd,RM010,Microcrystalline Cellulose (MCC),Excipients,kg,149.6,152.26,22778.1,18,4100.06,2702.64,29580.8,13,2023-04-12,2023-04-12,0,On-Time,60
PO-2023-0083,2023-04-02,SUP008,Malwa Print & Cartons,RM016,Printed Cartons (units),Packaging,units,5367.0,4.14,22219.38,18,3999.49,1209.97,27428.84,9,2023-04-11,2023-04-17,6,Delayed,15
PO-2023-0084,2023-04-02,SUP006,Capsico Gelatin & Capsules,RM013,"Gelatin Capsules (Size 00, '000s)",Capsules,'000 units,24.0,441.89,10605.36,12,1272.64,1169.47,13047.47,17,2023-04-19,2023-04-19,0,On-Time,45
PO-2023-0085,2023-04-03,SUP002,Vindhya Botanicals,RM003,Amla Fruit (Dried),Raw Herbs,kg,172.2,221.58,38156.08,5,1907.8,1839.69,41903.57,26,2023-04-29,2023-05-09,10,Delayed,30
PO-2023-0086,2023-04-04,SUP003,Himalayan Herb Extracts,RM005,Ashwagandha Extract (5% Withanolides),Herbal Extracts,kg,40.8,1315.31,53664.65,12,6439.76,1975.18,62079.59,20,2023-04-24,2023-05-04,10,Delayed,45
PO-2023-0087,2023-04-08,SUP001,Madhya Herbs Pvt Ltd,RM004,Giloy Stem (Dried),Raw Herbs,kg,158.5,207.79,32934.71,5,1646.74,1748.91,36330.36,28,2023-05-06,2023-05-06,0,On-Time,30
PO-2023-0088,2023-04-09,SUP004,Girnar Ayur Ingredients,RM008,Turmeric Curcumin Extract (95%),Herbal Extracts,kg,33.3,2000.18,66605.99,12,7992.72,1445.18,76043.89,19,2023-04-28,2023-04-28,0,On-Time,45
PO-2023-0089,2023-04-09,SUP003,Himalayan Herb Extracts,RM009,Triphala Extract,Herbal Extracts,kg,22.0,1063.61,23399.42,12,2807.93,1741.09,27948.44,21,2023-04-30,2023-05-07,7,Delayed,45
PO-2023-0090,2023-04-10,SUP007,Indore Packaging Solutions,RM015,HDPE Bottles 100ml (units),Packaging,units,5882.0,5.63,33115.66,18,5960.82,798.04,39874.52,8,2023-04-18,2023-04-18,0,On-Time,15
PO-2023-0091,2023-04-14,SUP001,Madhya Herbs Pvt Ltd,RM001,Ashwagandha Root (Dried),Raw Herbs,kg,247.1,247.52,61162.19,5,3058.11,2182.96,66403.26,25,2023-05-09,2023-05-09,0,On-Time,30
PO-2023-0092,2023-04-14,SUP007,Indore Packaging Solutions,RM018,Corrugated Shipping Boxes (units),Packaging,units,868.0,29.8,25866.4,18,4655.95,1534.25,32056.6,9,2023-04-23,2023-04-21,-2,Early,15
PO-2023-0093,2023-04-14,SUP008,Malwa Print & Cartons,RM017,Product Labels (units),Packaging,units,9190.0,1.2,11028.0,18,1985.04,517.69,13530.73,8,2023-04-22,2023-04-22,0,On-Time,15
