BatchID,ProductID,ProductionWeekEnd,QuantityProduced,RejectQty,GoodQty,RawMaterialCost,LaborCost,OverheadCost,TotalProductionCost,UnitProductionCost
B001998,P013,2024-05-19,257,5,252,12541.6,1881.24,1254.16,15677.0,61.0
B001999,P013,2024-05-26,200,4,196,9760.0,1464.0,976.0,12200.0,61.0
B002000,P013,2024-06-02,326,7,319,15908.8,2386.32,1590.88,19886.0,61.0
B002001,P013,2024-06-09,369,7,362,18007.2,2701.08,1800.72,22509.0,61.0
B002002,P013,2024-06-16,300,6,294,14640.0,2196.0,1464.0,18300.0,61.0
B002003,P013,2024-06-23,320,6,314,15616.0,2342.4,1561.6,19520.0,61.0
B002004,P013,2024-06-30,401,8,393,19568.8,2935.32,1956.88,24461.0,61.0
B002005,P013,2024-07-07,357,7,350,17421.6,2613.24,1742.16,21777.0,61.0
B002006,P013,2024-07-14,375,8,367,18300.0,2745.0,1830.0,22875.0,61.0
B002007,P013,2024-07-21,359,7,352,17519.2,2627.88,1751.92,21899.0,61.0
B002008,P013,2024-07-28,437,9,428,21325.6,3198.84,2132.56,26657.0,61.0
B002009,P013,2024-08-04,318,6,312,15518.4,2327.76,1551.84,19398.0,61.0
B002010,P013,2024-08-11,385,8,377,18788.0,2818.2,1878.8,23485.0,61.0
B002011,P013,2024-08-18,329,7,322,16055.2,2408.28,1605.52,20069.0,61.0
B002012,P013,2024-08-25,321,6,315,15664.8,2349.72,1566.48,19581.0,61.0
B002013,P013,2024-09-01,242,5,237,11809.6,1771.44,1180.96,14762.0,61.0
B002014,P013,2024-09-08,367,7,360,17909.6,2686.44,1790.96,22387.0,61.0
B002015,P013,2024-09-15,186,4,182,9076.8,1361.52,907.68,11346.0,61.0
B002016,P013,2024-09-22,170,3,167,8296.0,1244.4,829.6,10370.0,61.0
B002017,P013,2024-09-29,130,3,127,6344.0,951.6,634.4,7930.0,61.0
B002018,P013,2024-10-06,205,4,201,10004.0,1500.6,1000.4,12505.0,61.0
B002019,P013,2024-10-13,108,2,106,5270.4,790.56,527.04,6588.0,61.0
B002020,P013,2024-10-20,152,3,149,7417.6,1112.64,741.76,9272.0,61.0
B002021,P013,2024-10-27,62,1,61,3025.6,453.84,302.56,3782.0,61.0
B002022,P013,2024-11-03,98,2,96,4782.4,717.36,478.24,5978.0,61.0
B002023,P013,2024-11-10,93,2,91,4538.4,680.76,453.84,5673.0,61.0
B002024,P013,2024-11-17,121,2,119,5904.8,885.72,590.48,7381.0,61.0
B002025,P013,2024-11-24,121,2,119,5904.8,885.72,590.48,7381.0,61.0
B002026,P013,2024-12-01,148,3,145,7222.4,1083.36,722.24,9028.0,61.0
B002027,P013,2024-12-08,55,1,54,2684.0,402.6,268.4,3355.0,61.0
B002028,P013,2024-12-15,50,1,49,2440.0,366.0,244.0,3050.0,61.0
B002029,P013,2024-12-22,147,3,144,7173.6,1076.04,717.36,8967.0,61.0
B002030,P013,2024-12-29,55,1,54,2684.0,402.6,268.4,3355.0,61.0
B002031,P013,2025-01-05,270,5,265,13176.0,1976.4,1317.6,16470.0,61.0
B002032,P014,2022-01-02,332,7,325,24617.8,3692.67,2461.78,30772.25,92.69
B002033,P014,2022-01-09,204,4,200,15126.6,2268.99,1512.66,18908.25,92.69
B002034,P014,2022-01-16,231,5,226,17128.65,2569.3,1712.87,21410.82,92.69
B002035,P014,2022-01-23,331,7,324,24543.65,3681.55,2454.37,30679.57,92.69
B002036,P014,2022-01-30,188,4,184,13940.2,2091.03,1394.02,17425.25,92.69
B002037,P014,2022-02-06,175,4,171,12976.25,1946.44,1297.62,16220.31,92.69
B002038,P014,2022-02-13,126,3,123,9342.9,1401.44,934.29,11678.63,92.69
B002039,P014,2022-02-20,90,2,88,6673.5,1001.02,667.35,8341.87,92.69
B002040,P014,2022-02-27,71,1,70,5264.65,789.7,526.46,6580.81,92.69
B002041,P014,2022-03-06,67,1,66,4968.05,745.21,496.81,6210.07,92.69
B002042,P014,2022-03-13,88,2,86,6525.2,978.78,652.52,8156.5,92.69
B002043,P014,2022-03-20,71,1,70,5264.65,789.7,526.46,6580.81,92.69
B002044,P014,2022-03-27,63,1,62,4671.45,700.72,467.14,5839.31,92.69
B002045,P014,2022-04-03,84,2,82,6228.6,934.29,622.86,7785.75,92.69
B002046,P014,2022-04-10,77,2,75,5709.55,856.43,570.96,7136.94,92.69
B002047,P014,2022-04-17,91,2,89,6747.65,1012.15,674.76,8434.56,92.69
B002048,P014,2022-04-24,72,1,71,5338.8,800.82,533.88,6673.5,92.69
B002049,P014,2022-05-01,69,1,68,5116.35,767.45,511.64,6395.44,92.69
B002050,P014,2022-05-08,85,2,83,6302.75,945.41,630.28,7878.44,92.69
B002051,P014,2022-05-15,72,1,71,5338.8,800.82,533.88,6673.5,92.69
B002052,P014,2022-05-22,82,2,80,6080.3,912.04,608.03,7600.37,92.69
B002053,P014,2022-05-29,96,2,94,7118.4,1067.76,711.84,8898.0,92.69
B002054,P014,2022-06-05,78,2,76,5783.7,867.56,578.37,7229.63,92.69
B002055,P014,2022-06-12,95,2,93,7044.25,1056.64,704.42,8805.31,92.69
B002056,P014,2022-06-19,89,2,87,6599.35,989.9,659.94,8249.19,92.69
B002057,P014,2022-06-26,94,2,92,6970.1,1045.52,697.01,8712.63,92.69
B002058,P014,2022-07-03,68,1,67,5042.2,756.33,504.22,6302.75,92.69
B002059,P014,2022-07-10,91,2,89,6747.65,1012.15,674.76,8434.56,92.69
B002060,P014,2022-07-17,75,2,73,5561.25,834.19,556.12,6951.56,92.69
B002061,P014,2022-07-24,80,2,78,5932.0,889.8,593.2,7415.0,92.69
B002062,P014,2022-07-31,73,1,72,5412.95,811.94,541.29,6766.18,92.69
B002063,P014,2022-08-07,81,2,79,6006.15,900.92,600.62,7507.69,92.69
B002064,P014,2022-08-14,103,2,101,7637.45,1145.62,763.74,9546.81,92.69
B002065,P014,2022-08-21,103,2,101,7637.45,1145.62,763.74,9546.81,92.69
B002066,P014,2022-08-28,79,2,77,5857.85,878.68,585.79,7322.32,92.69
B002067,P014,2022-09-04,79,2,77,5857.85,878.68,585.79,7322.32,92.69
B002068,P014,2022-09-11,140,3,137,10381.0,1557.15,1038.1,12976.25,92.69
B002069,P014,2022-09-18,167,3,164,12383.05,1857.46,1238.3,15478.81,92.69
B002070,P014,2022-09-25,120,2,118,8898.0,1334.7,889.8,11122.5,92.69
B002071,P014,2022-10-02,140,3,137,10381.0,1557.15,1038.1,12976.25,92.69
B002072,P014,2022-10-09,166,3,163,12308.9,1846.33,1230.89,15386.12,92.69
B002073,P014,2022-10-16,177,4,173,13124.55,1968.68,1312.46,16405.69,92.69
B002074,P014,2022-10-23,218,4,214,16164.7,2424.7,1616.47,20205.87,92.69
B002075,P014,2022-10-30,165,3,162,12234.75,1835.21,1223.48,15293.44,92.69
B002076,P014,2022-11-06,239,5,234,17721.85,2658.28,1772.18,22152.31,92.69
B002077,P014,2022-11-13,194,4,190,14385.1,2157.76,1438.51,17981.37,92.69
B002078,P014,2022-11-20,202,4,198,14978.3,2246.74,1497.83,18722.87,92.69
B002079,P014,2022-11-27,310,6,304,22986.5,3447.98,2298.65,28733.13,92.69
B002080,P014,2022-12-04,371,7,364,27509.65,4126.45,2750.96,34387.06,92.69
B002081,P014,2022-12-11,329,7,322,24395.35,3659.3,2439.54,30494.19,92.69
B002082,P014,2022-12-18,205,4,201,15200.75,2280.11,1520.08,19000.94,92.69
B002083,P014,2022-12-25,237,5,232,17573.55,2636.03,1757.36,21966.94,92.69
B002084,P014,2023-01-01,198,4,194,14681.7,2202.26,1468.17,18352.13,92.69
B002085,P014,2023-01-08,224,4,220,16609.6,2491.44,1660.96,20762.0,92.69
B002086,P014,2023-01-15,229,5,224,16980.35,2547.05,1698.04,21225.44,92.69
B002087,P014,2023-01-22,244,5,239,18092.6,2713.89,1809.26,22615.75,92.69
B002088,P014,2023-01-29,131,3,128,9713.65,1457.05,971.36,12142.06,92.69
B002089,P014,2023-02-05,207,4,203,15349.05,2302.36,1534.9,19186.31,92.69
B002090,P014,2023-02-12,76,2,74,5635.4,845.31,563.54,7044.25,92.69
B002091,P014,2023-02-19,135,3,132,10010.25,1501.54,1001.03,12512.82,92.69
B002092,P014,2023-02-26,99,2,97,7340.85,1101.13,734.08,9176.06,92.69
B002093,P014,2023-03-05,62,1,61,4597.3,689.6,459.73,5746.63,92.69
B002094,P014,2023-03-12,69,1,68,5116.35,767.45,511.64,6395.44,92.69
B002095,P014,2023-03-19,95,2,93,7044.25,1056.64,704.42,8805.31,92.69
B002096,P014,2023-03-26,62,1,61,4597.3,689.6,459.73,5746.63,92.69
B002097,P014,2023-04-02,79,2,77,5857.85,878.68,585.79,7322.32,92.69
B002098,P014,2023-04-09,77,2,75,5709.55,856.43,570.96,7136.94,92.69
B002099,P014,2023-04-16,82,2,80,6080.3,912.04,608.03,7600.37,92.69
B002100,P014,2023-04-23,89,2,87,6599.35,989.9,659.94,8249.19,92.69
B002101,P014,2023-04-30,71,1,70,5264.65,789.7,526.46,6580.81,92.69
B002102,P014,2023-05-07,86,2,84,6376.9,956.53,637.69,7971.12,92.69
B002103,P014,2023-05-14,100,2,98,7415.0,1112.25,741.5,9268.75,92.69
B002104,P014,2023-05-21,90,2,88,6673.5,1001.02,667.35,8341.87,92.69
B002105,P014,2023-05-28,38,1,37,2817.7,422.66,281.77,3522.13,92.69
B002106,P014,2023-06-04,109,2,107,8082.35,1212.35,808.24,10102.94,92.69
B002107,P014,2023-06-11,108,2,106,8008.2,1201.23,800.82,10010.25,92.69
B002108,P014,2023-06-18,101,2,99,7489.15,1123.37,748.92,9361.44,92.69
B002109,P014,2023-06-25,87,2,85,6451.05,967.66,645.1,8063.81,92.69
B002110,P014,2023-07-02,111,2,109,8230.65,1234.6,823.06,10288.31,92.69
B002111,P014,2023-07-09,102,2,100,7563.3,1134.49,756.33,9454.12,92.69
B002112,P014,2023-07-16,103,2,101,7637.45,1145.62,763.74,9546.81,92.69
B002113,P014,2023-07-23,93,2,91,6895.95,1034.39,689.6,8619.94,92.69
B002114,P014,2023-07-30,113,2,111,8378.95,1256.84,837.9,10473.69,92.69
B002115,P014,2023-08-06,127,3,124,9417.05,1412.56,941.7,11771.31,92.69
B002116,P014,2023-08-13,145,3,142,10751.75,1612.76,1075.18,13439.69,92.69
B002117,P014,2023-08-20,87,2,85,6451.05,967.66,645.1,8063.81,92.69
B002118,P014,2023-08-27,83,2,81,6154.45,923.17,615.45,7693.07,92.69
B002119,P014,2023-09-03,72,1,71,5338.8,800.82,533.88,6673.5,92.69
B002120,P014,2023-09-10,102,2,100,7563.3,1134.49,756.33,9454.12,92.69
B002121,P014,2023-09-17,172,3,169,12753.8,1913.07,1275.38,15942.25,92.69
B002122,P014,2023-09-24,148,3,145,10974.2,1646.13,1097.42,13717.75,92.69
B002123,P014,2023-10-01,169,3,166,12531.35,1879.7,1253.14,15664.19,92.69
B002124,P014,2023-10-08,102,2,100,7563.3,1134.49,756.33,9454.12,92.69
B002125,P014,2023-10-15,240,5,235,17796.0,2669.4,1779.6,22245.0,92.69
B002126,P014,2023-10-22,319,6,313,23653.85,3548.08,2365.38,29567.31,92.69
B002127,P014,2023-10-29,258,5,253,19130.7,2869.6,1913.07,23913.37,92.69
B002128,P014,2023-11-05,258,5,253,19130.7,2869.6,1913.07,23913.37,92.69
B002129,P014,2023-11-12,258,5,253,19130.7,2869.6,1913.07,23913.37,92.69
B002130,P014,2023-11-19,231,5,226,17128.65,2569.3,1712.87,21410.82,92.69
B002131,P014,2023-11-26,213,4,209,15793.95,2369.09,1579.4,19742.44,92.69
B002132,P014,2023-12-03,229,5,224,16980.35,2547.05,1698.04,21225.44,92.69
B002133,P014,2023-12-10,296,6,290,21948.4,3292.26,2194.84,27435.5,92.69
B002134,P014,2023-12-17,215,4,211,15942.25,2391.34,1594.22,19927.81,92.69
B002135,P014,2023-12-24,271,5,266,20094.65,3014.2,2009.46,25118.31,92.69
B002136,P014,2023-12-31,263,5,258,19501.45,2925.22,1950.15,24376.82,92.69
B002137,P014,2024-01-07,104,2,102,7711.6,1156.74,771.16,9639.5,92.69
B002138,P014,2024-01-14,305,6,299,22615.75,3392.36,2261.58,28269.69,92.69
B002139,P014,2024-01-21,349,7,342,25878.35,3881.75,2587.84,32347.94,92.69
B002140,P014,2024-01-28,322,6,316,23876.3,3581.44,2387.63,29845.37,92.69
B002141,P014,2024-02-04,318,6,312,23579.7,3536.96,2357.97,29474.63,92.69
B002142,P014,2024-02-11,222,4,218,16461.3,2469.19,1646.13,20576.62,92.69
B002143,P014,2024-02-18,108,2,106,8008.2,1201.23,800.82,10010.25,92.69
B002144,P014,2024-02-25,106,2,104,7859.9,1178.98,785.99,9824.87,92.69
B002145,P014,2024-03-03,95,2,93,7044.25,1056.64,704.42,8805.31,92.69
B002146,P014,2024-03-10,64,1,63,4745.6,711.84,474.56,5932.0,92.69
B002147,P014,2024-03-17,91,2,89,6747.65,1012.15,674.76,8434.56,92.69
B002148,P014,2024-03-24,119,2,117,8823.85,1323.58,882.39,11029.82,92.69
B002149,P014,2024-03-31,88,2,86,6525.2,978.78,652.52,8156.5,92.69
B002150,P014,2024-04-07,115,2,113,8527.25,1279.09,852.72,10659.06,92.69
B002151,P014,2024-04-14,93,2,91,6895.95,1034.39,689.6,8619.94,92.69
B002152,P014,2024-04-21,116,2,114,8601.4,1290.21,860.14,10751.75,92.69
B002153,P014,2024-04-28,71,1,70,5264.65,789.7,526.46,6580.81,92.69
B002154,P014,2024-05-05,105,2,103,7785.75,1167.86,778.58,9732.19,92.69
B002155,P014,2024-05-12,51,1,50,3781.65,567.25,378.16,4727.06,92.69
B002156,P014,2024-05-19,70,1,69,5190.5,778.58,519.05,6488.13,92.69
B002157,P014,2024-05-26,105,2,103,7785.75,1167.86,778.58,9732.19,92.69
B002158,P014,2024-06-02,149,3,146,11048.35,1657.25,1104.84,13810.44,92.69
B002159,P014,2024-06-09,120,2,118,8898.0,1334.7,889.8,11122.5,92.69
B002160,P014,2024-06-16,110,2,108,8156.5,1223.47,815.65,10195.62,92.69
B002161,P014,2024-06-23,108,2,106,8008.2,1201.23,800.82,10010.25,92.69
B002162,P014,2024-06-30,166,3,163,12308.9,1846.33,1230.89,15386.12,92.69
B002163,P014,2024-07-07,129,3,126,9565.35,1434.8,956.54,11956.69,92.69
B002164,P014,2024-07-14,134,3,131,9936.1,1490.42,993.61,12420.13,92.69
B002165,P014,2024-07-21,78,2,76,5783.7,867.56,578.37,7229.63,92.69
B002166,P014,2024-07-28,148,3,145,10974.2,1646.13,1097.42,13717.75,92.69
B002167,P014,2024-08-04,112,2,110,8304.8,1245.72,830.48,10381.0,92.69
B002168,P014,2024-08-11,100,2,98,7415.0,1112.25,741.5,9268.75,92.69
B002169,P014,2024-08-18,97,2,95,7192.55,1078.88,719.26,8990.69,92.69
B002170,P014,2024-08-25,85,2,83,6302.75,945.41,630.28,7878.44,92.69
B002171,P014,2024-09-01,162,3,159,12012.3,1801.84,1201.23,15015.37,92.69
B002172,P014,2024-09-08,84,2,82,6228.6,934.29,622.86,7785.75,92.69
B002173,P014,2024-09-15,179,4,175,13272.85,1990.93,1327.28,16591.06,92.69
B002174,P014,2024-09-22,258,5,253,19130.7,2869.6,1913.07,23913.37,92.69
B002175,P014,2024-09-29,174,3,171,12902.1,1935.32,1290.21,16127.63,92.69
B002176,P014,2024-10-06,181,4,177,13421.15,2013.17,1342.12,16776.44,92.69
B002177,P014,2024-10-13,229,5,224,16980.35,2547.05,1698.04,21225.44,92.69
B002178,P014,2024-10-20,367,7,360,27213.05,4081.96,2721.3,34016.31,92.69
B002179,P014,2024-10-27,291,6,285,21577.65,3236.65,2157.77,26972.07,92.69
B002180,P014,2024-11-03,345,7,338,25581.75,3837.26,2558.18,31977.19,92.69
B002181,P014,2024-11-10,239,5,234,17721.85,2658.28,1772.18,22152.31,92.69
B002182,P014,2024-11-17,245,5,240,18166.75,2725.01,1816.68,22708.44,92.69
B002183,P014,2024-11-24,355,7,348,26323.25,3948.49,2632.32,32904.06,92.69
B002184,P014,2024-12-01,400,8,392,29660.0,4449.0,2966.0,37075.0,92.69
B002185,P014,2024-12-08,219,4,215,16238.85,2435.83,1623.89,20298.57,92.69
B002186,P014,2024-12-15,60,1,59,4449.0,667.35,444.9,5561.25,92.69
B002187,P014,2024-12-22,134,3,131,9936.1,1490.42,993.61,12420.13,92.69
B002188,P014,2024-12-29,36,1,35,2669.4,400.41,266.94,3336.75,92.69
B002189,P014,2025-01-05,279,6,273,20687.85,3103.18,2068.78,25859.81,92.69
B002190,P015,2022-01-02,153,3,150,6438.24,965.74,643.82,8047.8,52.6
B002191,P015,2022-01-09,200,4,196,8416.0,1262.4,841.6,10520.0,52.6
B002192,P015,2022-01-16,152,3,149,6396.16,959.42,639.62,7995.2,52.6
B002193,P015,2022-01-23,149,3,146,6269.92,940.49,626.99,7837.4,52.6
B002194,P015,2022-01-30,180,4,176,7574.4,1136.16,757.44,9468.0,52.6
B002195,P015,2022-02-06,119,2,117,5007.52,751.13,500.75,6259.4,52.6
B002196,P015,2022-02-13,108,2,106,4544.64,681.7,454.46,5680.8,52.6
B002197,P015,2022-02-20,46,1,45,1935.68,290.35,193.57,2419.6,52.6
B002198,P015,2022-02-27,45,1,44,1893.6,284.04,189.36,2367.0,52.6
B002199,P015,2022-03-06,94,2,92,3955.52,593.33,395.55,4944.4,52.6
B002200,P015,2022-03-13,46,1,45,1935.68,290.35,193.57,2419.6,52.6
B002201,P015,2022-03-20,45,1,44,1893.6,284.04,189.36,2367.0,52.6
B002202,P015,2022-03-27,65,1,64,2735.2,410.28,273.52,3419.0,52.6
B002203,P015,2022-04-03,79,2,77,3324.32,498.65,332.43,4155.4,52.6
B002204,P015,2022-04-10,75,2,73,3156.0,473.4,315.6,3945.0,52.6
B002205,P015,2022-04-17,57,1,56,2398.56,359.78,239.86,2998.2,52.6
B002206,P015,2022-04-24,54,1,53,2272.32,340.85,227.23,2840.4,52.6
B002207,P015,2022-05-01,74,1,73,3113.92,467.09,311.39,3892.4,52.6
B002208,P015,2022-05-08,59,1,58,2482.72,372.41,248.27,3103.4,52.6
B002209,P015,2022-05-15,90,2,88,3787.2,568.08,378.72,4734.0,52.6
B002210,P015,2022-05-22,84,2,82,3534.72,530.21,353.47,4418.4,52.6
B002211,P015,2022-05-29,49,1,48,2061.92,309.29,206.19,2577.4,52.6
B002212,P015,2022-06-05,53,1,52,2230.24,334.54,223.02,2787.8,52.6
B002213,P015,2022-06-12,83,2,81,3492.64,523.9,349.26,4365.8,52.6
B002214,P015,2022-06-19,49,1,48,2061.92,309.29,206.19,2577.4,52.6
B002215,P015,2022-06-26,29,1,28,1220.32,183.05,122.03,1525.4,52.6
B002216,P015,2022-07-03,44,1,43,1851.52,277.73,185.15,2314.4,52.6
B002217,P015,2022-07-10,85,2,83,3576.8,536.52,357.68,4471.0,52.6
B002218,P015,2022-07-17,61,1,60,2566.88,385.03,256.69,3208.6,52.6
B002219,P015,2022-07-24,53,1,52,2230.24,334.54,223.02,2787.8,52.6
B002220,P015,2022-07-31,71,1,70,2987.68,448.15,298.77,3734.6,52.6
B002221,P015,2022-08-07,60,1,59,2524.8,378.72,252.48,3156.0,52.6
B002222,P015,2022-08-14,71,1,70,2987.68,448.15,298.77,3734.6,52.6
B002223,P015,2022-08-21,83,2,81,3492.64,523.9,349.26,4365.8,52.6
B002224,P015,2022-08-28,103,2,101,4334.24,650.14,433.42,5417.8,52.6
B002225,P015,2022-09-04,61,1,60,2566.88,385.03,256.69,3208.6,52.6
B002226,P015,2022-09-11,105,2,103,4418.4,662.76,441.84,5523.0,52.6
B002227,P015,2022-09-18,109,2,107,4586.72,688.01,458.67,5733.4,52.6
B002228,P015,2022-09-25,161,3,158,6774.88,1016.23,677.49,8468.6,52.6
B002229,P015,2022-10-02,136,3,133,5722.88,858.43,572.29,7153.6,52.6
B002230,P015,2022-10-09,55,1,54,2314.4,347.16,231.44,2893.0,52.6
B002231,P015,2022-10-16,172,3,169,7237.76,1085.66,723.78,9047.2,52.6
B002232,P015,2022-10-23,175,4,171,7364.0,1104.6,736.4,9205.0,52.6
B002233,P015,2022-10-30,251,5,246,10562.08,1584.31,1056.21,13202.6,52.6
B002234,P015,2022-11-06,189,4,185,7953.12,1192.97,795.31,9941.4,52.6
B002235,P015,2022-11-13,304,6,298,12792.32,1918.85,1279.23,15990.4,52.6
B002236,P015,2022-11-20,258,5,253,10856.64,1628.5,1085.66,13570.8,52.6
B002237,P015,2022-11-27,167,3,164,7027.36,1054.1,702.74,8784.2,52.6
B002238,P015,2022-12-04,297,6,291,12497.76,1874.66,1249.78,15622.2,52.6
B002239,P015,2022-12-11,216,4,212,9089.28,1363.39,908.93,11361.6,52.6
B002240,P015,2022-12-18,219,4,215,9215.52,1382.33,921.55,11519.4,52.6
B002241,P015,2022-12-25,152,3,149,6396.16,959.42,639.62,7995.2,52.6
B002242,P015,2023-01-01,157,3,154,6606.56,990.98,660.66,8258.2,52.6
B002243,P015,2023-01-08,222,4,218,9341.76,1401.26,934.18,11677.2,52.6
B002244,P015,2023-01-15,236,5,231,9930.88,1489.63,993.09,12413.6,52.6
B002245,P015,2023-01-22,241,5,236,10141.28,1521.19,1014.13,12676.6,52.6
B002246,P015,2023-01-29,146,3,143,6143.68,921.55,614.37,7679.6,52.6
B002247,P015,2023-02-05,228,5,223,9594.24,1439.14,959.42,11992.8,52.6
B002248,P015,2023-02-12,69,1,68,2903.52,435.53,290.35,3629.4,52.6
B002249,P015,2023-02-19,83,2,81,3492.64,523.9,349.26,4365.8,52.6
B002250,P015,2023-02-26,64,1,63,2693.12,403.97,269.31,3366.4,52.6
B002251,P015,2023-03-05,75,2,73,3156.0,473.4,315.6,3945.0,52.6
B002252,P015,2023-03-12,78,2,76,3282.24,492.34,328.22,4102.8,52.6
B002253,P015,2023-03-19,66,1,65,2777.28,416.59,277.73,3471.6,52.6
B002254,P015,2023-03-26,79,2,77,3324.32,498.65,332.43,4155.4,52.6
B002255,P015,2023-04-02,71,1,70,2987.68,448.15,298.77,3734.6,52.6
B002256,P015,2023-04-09,87,2,85,3660.96,549.14,366.1,4576.2,52.6
B002257,P015,2023-04-16,58,1,57,2440.64,366.1,244.06,3050.8,52.6
B002258,P015,2023-04-23,66,1,65,2777.28,416.59,277.73,3471.6,52.6
B002259,P015,2023-04-30,84,2,82,3534.72,530.21,353.47,4418.4,52.6
B002260,P015,2023-05-07,35,1,34,1472.8,220.92,147.28,1841.0,52.6
B002261,P015,2023-05-14,86,2,84,3618.88,542.83,361.89,4523.6,52.6
B002262,P015,2023-05-21,79,2,77,3324.32,498.65,332.43,4155.4,52.6
B002263,P015,2023-05-28,61,1,60,2566.88,385.03,256.69,3208.6,52.6
B002264,P015,2023-06-04,51,1,50,2146.08,321.91,214.61,2682.6,52.6
B002265,P015,2023-06-11,73,1,72,3071.84,460.78,307.18,3839.8,52.6
B002266,P015,2023-06-18,100,2,98,4208.0,631.2,420.8,5260.0,52.6
B002267,P015,2023-06-25,56,1,55,2356.48,353.47,235.65,2945.6,52.6
B002268,P015,2023-07-02,94,2,92,3955.52,593.33,395.55,4944.4,52.6
B002269,P015,2023-07-09,36,1,35,1514.88,227.23,151.49,1893.6,52.6
B002270,P015,2023-07-16,88,2,86,3703.04,555.46,370.3,4628.8,52.6
B002271,P015,2023-07-23,62,1,61,2608.96,391.34,260.9,3261.2,52.6
B002272,P015,2023-07-30,52,1,51,2188.16,328.22,218.82,2735.2,52.6
B002273,P015,2023-08-06,101,2,99,4250.08,637.51,425.01,5312.6,52.6
B002274,P015,2023-08-13,63,1,62,2651.04,397.66,265.1,3313.8,52.6
B002275,P015,2023-08-20,71,1,70,2987.68,448.15,298.77,3734.6,52.6
B002276,P015,2023-08-27,88,2,86,3703.04,555.46,370.3,4628.8,52.6
B002277,P015,2023-09-03,116,2,114,4881.28,732.19,488.13,6101.6,52.6
B002278,P015,2023-09-10,103,2,101,4334.24,650.14,433.42,5417.8,52.6
B002279,P015,2023-09-17,58,1,57,2440.64,366.1,244.06,3050.8,52.6
B002280,P015,2023-09-24,66,1,65,2777.28,416.59,277.73,3471.6,52.6
B002281,P015,2023-10-01,191,4,187,8037.28,1205.59,803.73,10046.6,52.6
B002282,P015,2023-10-08,156,3,153,6564.48,984.67,656.45,8205.6,52.6
B002283,P015,2023-10-15,172,3,169,7237.76,1085.66,723.78,9047.2,52.6
B002284,P015,2023-10-22,204,4,200,8584.32,1287.65,858.43,10730.4,52.6
B002285,P015,2023-10-29,316,6,310,13297.28,1994.59,1329.73,16621.6,52.6
B002286,P015,2023-11-05,205,4,201,8626.4,1293.96,862.64,10783.0,52.6
B002287,P015,2023-11-12,281,6,275,11824.48,1773.67,1182.45,14780.6,52.6
B002288,P015,2023-11-19,231,5,226,9720.48,1458.07,972.05,12150.6,52.6
B002289,P015,2023-11-26,120,2,118,5049.6,757.44,504.96,6312.0,52.6
B002290,P015,2023-12-03,246,5,241,10351.68,1552.75,1035.17,12939.6,52.6
B002291,P015,2023-12-10,188,4,184,7911.04,1186.66,791.1,9888.8,52.6
B002292,P015,2023-12-17,218,4,214,9173.44,1376.02,917.34,11466.8,52.6
B002293,P015,2023-12-24,306,6,300,12876.48,1931.47,1287.65,16095.6,52.6
B002294,P015,2023-12-31,159,3,156,6690.72,1003.61,669.07,8363.4,52.6
B002295,P015,2024-01-07,191,4,187,8037.28,1205.59,803.73,10046.6,52.6
B002296,P015,2024-01-14,120,2,118,5049.6,757.44,504.96,6312.0,52.6
B002297,P015,2024-01-21,232,5,227,9762.56,1464.38,976.26,12203.2,52.6
B002298,P015,2024-01-28,219,4,215,9215.52,1382.33,921.55,11519.4,52.6
B002299,P015,2024-02-04,175,4,171,7364.0,1104.6,736.4,9205.0,52.6
B002300,P015,2024-02-11,130,3,127,5470.4,820.56,547.04,6838.0,52.6
B002301,P015,2024-02-18,80,2,78,3366.4,504.96,336.64,4208.0,52.6
B002302,P015,2024-02-25,98,2,96,4123.84,618.58,412.38,5154.8,52.6
B002303,P015,2024-03-03,109,2,107,4586.72,688.01,458.67,5733.4,52.6
B002304,P015,2024-03-10,70,1,69,2945.6,441.84,294.56,3682.0,52.6
B002305,P015,2024-03-17,63,1,62,2651.04,397.66,265.1,3313.8,52.6
B002306,P015,2024-03-24,92,2,90,3871.36,580.7,387.14,4839.2,52.6
B002307,P015,2024-03-31,70,1,69,2945.6,441.84,294.56,3682.0,52.6
B002308,P015,2024-04-07,110,2,108,4628.8,694.32,462.88,5786.0,52.6
B002309,P015,2024-04-14,110,2,108,4628.8,694.32,462.88,5786.0,52.6
B002310,P015,2024-04-21,60,1,59,2524.8,378.72,252.48,3156.0,52.6
B002311,P015,2024-04-28,70,1,69,2945.6,441.84,294.56,3682.0,52.6
B002312,P015,2024-05-05,60,1,59,2524.8,378.72,252.48,3156.0,52.6
B002313,P015,2024-05-12,108,2,106,4544.64,681.7,454.46,5680.8,52.6
B002314,P015,2024-05-19,162,3,159,6816.96,1022.54,681.7,8521.2,52.6
B002315,P015,2024-05-26,104,2,102,4376.32,656.45,437.63,5470.4,52.6
B002316,P015,2024-06-02,98,2,96,4123.84,618.58,412.38,5154.8,52.6
B002317,P015,2024-06-09,67,1,66,2819.36,422.9,281.94,3524.2,52.6
B002318,P015,2024-06-16,97,2,95,4081.76,612.26,408.18,5102.2,52.6
B002319,P015,2024-06-23,95,2,93,3997.6,599.64,399.76,4997.0,52.6
B002320,P015,2024-06-30,99,2,97,4165.92,624.89,416.59,5207.4,52.6
B002321,P015,2024-07-07,117,2,115,4923.36,738.5,492.34,6154.2,52.6
B002322,P015,2024-07-14,109,2,107,4586.72,688.01,458.67,5733.4,52.6
